"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TSPYL2",1561.7866854469,1.48396553062514,0.116540769645839,12.7334454297396,3.85447048058262e-37,7.68367276579252e-35
"CORO6",782.235969873002,2.12941398589147,0.167718624869199,12.6963477523869,6.19541436665138e-37,1.22144977090212e-34
"ARHGEF37",434.965965719593,2.29456390389444,0.181028970428428,12.6751198908332,8.12343901276444e-37,1.5841589057392e-34
"TRNP",423.191750707396,2.03514902269491,0.161278057438419,12.6188835295961,1.66160256262723e-36,3.20546361033281e-34
"NPTX2",1719.87723378357,-1.2228003911179,0.0969304686659662,-12.6152324232725,1.7404341752992e-36,3.32182229138754e-34
"HPDL",356.465512807017,-1.98420606671337,0.157472476431958,-12.6003357010184,2.10247746791135e-36,3.92922377622892e-34
"DDN",195.641932960388,-2.61949247110423,0.207889324423872,-12.6004184118818,2.10027381426363e-36,3.92922377622892e-34
"CADM1",2528.32885369767,1.72013725468934,0.136642415780844,12.588603947461,2.43949663655819e-36,4.5120627996382e-34
"PGK1",37295.6147535709,1.60978767972141,0.128201068881189,12.5567414825011,3.6505988946386e-36,6.68320354782767e-34
"LGR6",1462.52957374457,1.7531375333488,0.139946945356718,12.5271582661568,5.30289084595571e-36,9.61001663305973e-34
"LOC105369370",894.899675240813,1.41675061446609,0.113264155787515,12.5083757047016,6.7183980921387e-36,1.2053478017106e-33
"CSE1L",10715.5347591672,-0.934538000129015,0.0752013293515226,-12.427147341513,1.86159632515171e-35,3.30682174946008e-33
"PPP1R13L",1851.99111546777,1.13671202319358,0.0916025447083561,12.4091751687973,2.33041126013218e-35,4.09901062921877e-33
"PCDH1",1627.78490971533,1.99987993802881,0.161219547323603,12.4046988794393,2.46437455636206e-35,4.29255766171765e-33
"ZBED2",215.067763226415,3.95931402333825,0.319818913707388,12.3798620207958,3.35919812951014e-35,5.73974987062299e-33
