"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CD63-AS1",145.277867336336,0.40361348124074,0.254999665595481,1.58280004131854,0.113467047313129,0.318027083699679
"LOC105370413",11.5077876785007,1.25178955749013,0.790840269963146,1.58286016157026,0.113453340680703,0.318027083699679
"TMEM79",101.08884293217,0.378525273675604,0.23918844203584,1.58253998585302,0.113526351588624,0.318084126633284
"TBC1D9",390.762888897566,0.282509586967017,0.17850880478242,1.58260869715285,0.113510679966939,0.318084126633284
"CHST13",688.30893099324,0.33270272878517,0.210258397258143,1.58235168308972,0.113569308276554,0.318095342612361
"FBH1",1496.52534407869,-0.303271952016929,0.191655203247106,-1.58238308628601,0.11356214351302,0.318095342612361
"PHF11",8.29978996874786,1.62711854663401,1.02843617627122,1.58212885172265,0.113620158361982,0.318183200680365
"WDFY3",613.681331001515,0.586759957265653,0.370937027765894,1.58183172167964,0.11368799128975,0.318288953447547
"CCNC",2836.35337844864,-0.189639234897001,0.119889703026462,-1.58178083780176,0.113699610958295,0.318288953447547
"GPR137",1042.95614113962,0.226385758675469,0.14312745950506,1.58170737787368,0.113716387666326,0.318288953447547
"SLC26A9",25.0847239327503,-0.691732628719108,0.437492586575329,-1.58112994355849,0.113848329460746,0.318553903557363
"LOC112267932",14.7321342853696,0.932330584463876,0.589663768612511,1.58112238548701,0.11385005725351,0.318553903557363
"HOXA9",242.667405771911,-0.583507796601938,0.369099028942616,-1.58089767473394,0.113901436088968,0.318643071977565
"TTLL11",156.725806833652,-0.279489737369143,0.176877373077861,-1.58013279203391,0.114076459014988,0.319078049089363
"METTL18",151.540278117612,-0.381286815088557,0.24141285930463,-1.5793972872316,0.114244959218937,0.319494635952685
"KCNQ3",11.2778225736943,0.944504223670855,0.598240213304896,1.5788043041324,0.11438095106192,0.319810454757011
"SYNGR4",17.3183520795512,1.11681766621503,0.707413393235095,1.57873412759077,0.11439705343439,0.319810454757011
"MED14OS",18.1169835912884,0.863680441516064,0.547202987223062,1.57835476355686,0.114484131378659,0.319999115809731
"CYP2T1P",25.1601432936272,-0.747266747475259,0.473484125617372,-1.57822978014501,0.114512831071603,0.320024564863349
"ASAH1",2340.8770386056,0.163683823171754,0.103750917407288,1.57766145362542,0.114643406178694,0.320334663765684
"TRIM74",68.4169087843378,0.540241657247849,0.342504572174006,1.57732684798551,0.114720337831401,0.3204947925868
"LINC01096",5.3878136205629,1.96599726643402,1.24660119926985,1.57708597391494,0.114775744108242,0.320539920105303
"RPS11",20148.3716599033,-0.513342266870757,0.32549278472867,-1.57712333715378,0.114767148371073,0.320539920105303
"SSB",4799.39520366875,-0.267091603200416,0.169413388634524,-1.57656726751753,0.114895129349165,0.320818473675939
"DDX60",5.96018081191087,1.7747408064528,1.12599786765959,1.57614934932482,0.114991388265107,0.320854124162478
"TPTE2P1",10.0199471673584,1.06353792295603,0.674653124449502,1.57642184466847,0.114928617337082,0.320854124162478
"ADAL",398.607893925194,0.199533611257875,0.126600761936693,1.57608539005202,0.115006125572321,0.320854124162478
"USF2",3155.27608102157,-0.247753413673554,0.15717904237836,-1.57624966996022,0.114968275672315,0.320854124162478
"GEMIN7-AS1",5.63230163352946,-1.40792970264873,0.89323229756714,-1.57621898187453,0.114975345427227,0.320854124162478
"RPLP2",16898.8731125689,-0.539512219090494,0.342398962382926,-1.57568298494761,0.115098880652681,0.321058056160477
"ICMT-DT",34.9116570172797,0.821995157864582,0.521835726089711,1.57519908424834,0.115210498521717,0.321259665674694
"RTP4",11.144508220785,1.31840245755945,0.836959062293488,1.57522932357848,0.115203520941711,0.321259665674694
"TRAF7",3237.26159744989,-0.369102792855142,0.234356313913463,-1.57496415049195,0.115264719678931,0.321355992112717
"NFATC2IP",1653.29921964643,-0.168105452882249,0.106757189048517,-1.57465229630439,0.115336724560345,0.321501857914243
"CRABP1",6.67101431946265,1.43872001043733,0.914033318782034,1.57403453558394,0.11547946548536,0.321789904505528
"MECP2",2553.81438915805,0.367833305683515,0.233686560117396,1.5740456169098,0.11547690379099,0.321789904505528
"DDI2",881.084727362478,-0.402883759354626,0.256048640496219,-1.57346572344162,0.11561101905702,0.321832454635533
"LOC107986281",61.3205428633209,0.493705347099879,0.31378552650134,1.57338470197978,0.115629767098233,0.321832454635533
"LNPEP",1798.98553176349,0.378715160926035,0.240705271314725,1.57335632434431,0.11563633413439,0.321832454635533
"MAD2L1BP",674.61248055473,-0.268494131757358,0.170597259208807,-1.57384786251887,0.115522625823379,0.321832454635533
"AP1S1",3357.86695353014,-0.346562677669542,0.220233280968986,-1.5736162860796,0.115576185813696,0.321832454635533
"TNFRSF11B",873.795439424364,-0.303436601044347,0.192815945760777,-1.57371113601162,0.11555424615519,0.321832454635533
"REP15",174.643794627717,-0.305706972682872,0.19431100274257,-1.57328699027859,0.115652380373252,0.321832454635533
"FAM177A1",1034.72882599987,-0.203167777132531,0.129104013585012,-1.57367514371464,0.115562571117771,0.321832454635533
"EIF4ENIF1",814.349352000552,-0.237291188747405,0.15084884702906,-1.57303945917261,0.115709681692107,0.32193705645579
"LINC02487",11.9922509512677,-1.12016593025102,0.712225604102327,-1.57276840905327,0.11577245305753,0.322056839266835
"HAL",9.77431231032382,1.3042218890114,0.829398141171559,1.57249193634451,0.115836507791465,0.322075488374842
"SPATA2L",199.422506398596,-0.348832708091813,0.221835440567293,-1.57248412246372,0.115838318559504,0.322075488374842
"ETFB",4623.57069625117,-0.515380084529075,0.327744515613854,-1.57250559498696,0.115833342627275,0.322075488374842
"CTSE",5.68653779172544,-1.70402449989036,1.08385885285622,-1.57218303416525,0.115908108912034,0.32213346569287
"SH3RF3-AS1",27.8686859484083,-0.809635900090293,0.515030782395553,-1.57201458197207,0.115947169473799,0.32213346569287
"NUP35",751.380684405516,-0.249696856320616,0.158851987154218,-1.571883744068,0.115977515201695,0.32213346569287
"ZNF608",1009.00492222475,0.512386704966465,0.325895916201429,1.57224033654282,0.115894824039665,0.32213346569287
"SLC12A2-DT",343.023412523359,-0.226612133373999,0.144159544875212,-1.57195372370355,0.115961283784881,0.32213346569287
"GTF2IRD2B",22.9173252522503,0.950222789833594,0.604504606560745,1.5719033064773,0.115972977621598,0.32213346569287
"HIGD1A",2019.78292506349,-0.326123661004737,0.207521842328789,-1.57151486968799,0.116063103233036,0.322316375106605
"WASHC5",1966.05100643359,-0.256645133878037,0.163345196055242,-1.57118262474791,0.116140234804167,0.322475742064205
"SLC24A4",29.1415493864866,0.629444622436135,0.400760919936262,1.57062375876431,0.116270067926154,0.322781361443133
"MAPK8",1051.86216892516,-0.290281751592165,0.184850384448107,-1.57036055109561,0.116331254585588,0.322896337507109
"ZNF365",15.937301582955,0.980783135206299,0.624630168642274,1.5701821404787,0.116372743253592,0.322956608805041
"SGO2",1802.91082741306,-0.30548753149215,0.194587489264637,-1.56992380469379,0.116432838798674,0.323068488491326
"DLGAP3",14.301432867791,0.950300561487879,0.605416933398435,1.56966300257491,0.116493532804418,0.323181990447044
"TK1",3830.66523290307,0.37804007679162,0.240870891535418,1.56947182111473,0.116538040439518,0.323250556463691
"NUP188",6288.48347949647,-0.437311448066335,0.278718986939535,-1.56900487070587,0.116646804094882,0.323497300811277
"YOD1",976.110687478914,-0.360857575082344,0.230012674241941,-1.56885952598757,0.116680674540236,0.323536294837205
"ZFAND4",194.175574118317,-0.324087880387667,0.206625726071457,-1.56847787809147,0.116769648732529,0.323728043303286
"AFG3L2",2791.57463782132,-0.196996022459645,0.125652291881809,-1.56778694211915,0.116930863302202,0.32411996935702
"ACSL5",331.134428172707,-0.252231959775169,0.160899907743224,-1.5676327184581,0.116966871818924,0.324164763371232
"DNAAF3",104.249799809905,0.357354149246955,0.227989065066615,1.56741793358617,0.117017034821668,0.324248763608327
"RAVER2",884.425694723199,-0.187500253883698,0.119657209266007,-1.56697832946172,0.117119757023204,0.324313304798741
"PHETA1",278.354355912636,0.315525168152175,0.20134299108627,1.56710281520046,0.117090661284369,0.324313304798741
"TMEM101",614.134901772467,0.317193719522924,0.202395716864707,1.56719581044768,0.117068929442543,0.324313304798741
"KLK14",13.8710405677729,1.04507109807383,0.666908739641427,1.56703764091579,0.11710589359821,0.324313304798741
"LOC105377043",6.93962404131993,2.50047747981542,1.59602728935249,1.5666884247511,0.117187537725095,0.324326100396615
"TCOF1",5596.18876665261,-0.148033964987498,0.0945028918124025,-1.56644904879059,0.117243527843596,0.324326100396615
"ZCCHC7",793.413048143143,-0.170693530344908,0.108967335900261,-1.56646511484088,0.117239769331646,0.324326100396615
"HMCN2",6.66609817575882,2.48794745913518,1.58812897514952,1.56659030725193,0.117210484902224,0.324326100396615
"PGAP3",247.940320122817,0.310653038519592,0.198298725225122,1.56659120307969,0.117210275375035,0.324326100396615
"UTP14A",2115.39834523189,0.135140723531822,0.0862687336964042,1.5665087192239,0.117229568944346,0.324326100396615
"ZNF165",217.927064386705,-0.294466285851129,0.188111200372226,-1.56538411996974,0.117492869627745,0.324907918028262
"LOC107984709",9.39100348126859,1.35741105570769,0.867144298405428,1.56538082324223,0.117493642167213,0.324907918028262
"UNG",2810.08971979577,-0.194411557054631,0.124206582037765,-1.56522749330241,0.11752957718205,0.324952269263117
"NECAB2",17.3308548902162,0.889723547611027,0.568529088926433,1.56495694756994,0.117593004393559,0.325017591429277
"RPH3AL_1",18.3284828645243,0.841580170052939,0.537751572203737,1.56499806519225,0.117583362976013,0.325017591429277
"ZNF268",715.137663306147,0.211070382423432,0.134889167715534,1.56476895808679,0.117637092790479,0.32508443307176
"MFSD13A",193.305751187153,-0.27776057228749,0.177586477637894,-1.56408627493505,0.117797308747584,0.325472110719937
"OTULINL",216.488430846532,0.274363808580705,0.175524380195634,1.56310939981618,0.118026865073713,0.325996069741903
"UBN2",613.106255230488,0.395294692691349,0.252886820739273,1.56312887929774,0.118022284154822,0.325996069741903
"ICAM2",82.8846753083015,0.385304824782656,0.246524559305162,1.5629470178089,0.118065057288259,0.326046417928956
"INAFM2",1139.78584639814,0.234399923818636,0.149985223247435,1.56282011483184,0.118094911590607,0.326073727150938
"EPHA4",1607.74437614152,-0.389578284080862,0.249336229522803,-1.56246159985038,0.118179285302195,0.326251536097946
"LINC00910",63.7229077179053,0.451438302695946,0.288997921757972,1.5620814847036,0.118268794079848,0.326443458663526
"CFAP97",2307.22897092988,-0.371766091828406,0.238036199097046,-1.56180485673458,0.118333967319441,0.326557658562601
"BMT2",608.24854333899,0.256138488425628,0.164008810203553,1.56173615373303,0.11835015803527,0.326557658562601
"VCP",20520.2142902745,0.0929675948498414,0.059539316629413,1.5614488058117,0.118417893972313,0.326634190906234
"RBM41",638.514193250963,0.285058522967529,0.18255551799511,1.56148949151548,0.118408301367509,0.326634190906234
"SLMAP",2750.45366750288,-0.385753321451567,0.247130512073397,-1.56092955991205,0.118540371846794,0.326761664483013
"OSBPL11",990.649128743416,0.307360423381954,0.196953374422903,1.56057454858317,0.118624167812869,0.326761664483013
"LOC102724322",31.240485235358,0.755843855506192,0.484282025589201,1.56075141254024,0.118582415493116,0.326761664483013
"LRRC20",749.137338029478,0.204454285409363,0.130986052909877,1.56088591775519,0.118550670526949,0.326761664483013
"FOXO1",310.085801151707,0.334893813669591,0.214595536645458,1.56058144966399,0.118622538456874,0.326761664483013
"SYNJ2BP",1257.5763225004,0.289812284220383,0.185694392902344,1.56069485831376,0.118595765010503,0.326761664483013
"RLBP1",485.584475465151,0.33266106451149,0.21315875528236,1.56062585405339,0.118612054930658,0.326761664483013
"MYOM1",5.63326772660288,-1.55750588645928,0.997774401990451,-1.56098000044121,0.118528469760108,0.326761664483013
"OTUD3",567.657457639707,0.437165506441076,0.280162638577125,1.56039901916019,0.118665616484312,0.326765612615375
"NKD2",6.60715383273154,1.48064232522292,0.948846745484955,1.56046519869356,0.118649987835132,0.326765612615375
"ACP1",3024.08220018671,-0.272461328946335,0.17463107778802,-1.56021100251737,0.118710026422195,0.326806215019513
"RAB9A",528.654996412675,0.287281090547659,0.18413481331728,1.56016716976083,0.11872038168692,0.326806215019513
"RNFT1-DT",7.22414685207926,1.34797536652608,0.864167317038025,1.55985460216932,0.118794244715256,0.326916785780681
"ZNF404",10.6525109768845,2.4928340307764,1.598146956811,1.55982778689557,0.118800583125664,0.326916785780681
"EOLA1-DT",86.1129647640508,0.818643042155092,0.524887258733782,1.55965500882981,0.118841429577087,0.326974094988712
"STX18",925.79983586368,0.257729398891673,0.165302186191466,1.55914089722413,0.118963035788477,0.327253545645511
"OAT",3879.65171640416,-0.161817366697697,0.103801914368722,-1.55890541789908,0.11901876782623,0.32729660147129
"KCNH3",10.1022043629897,1.23725724700899,0.793632094979547,1.55898086132829,0.119000910035206,0.32729660147129
"MARCHF9",553.41314862581,0.299375038447442,0.192058320725648,1.5587715091766,0.119050469781614,0.327328665399549
"PKD2",775.193114234283,0.443279369957055,0.284429635424745,1.55848517435638,0.119118279757733,0.327459980643543
"WDPCP",160.962323901008,0.358289522297759,0.229920206005131,1.55832116073245,0.1191571351914,0.327462544369244
"TRAF6",1395.8088749381,0.263868602213473,0.169329766753521,1.5583119688434,0.119159313077787,0.327462544369244
"DNMBP",2752.98502998244,-0.291589052810244,0.187139912844953,-1.55813395644695,0.119201496716576,0.327502911336751
"ZNF653",152.251127085809,-0.352319716145755,0.226124170105897,-1.55808074820467,0.119214107757591,0.327502911336751
"IRF2BP1",904.862543418303,0.225502358251669,0.144761103305301,1.55775517803346,0.119291294868188,0.32765984322019
"DYNC1LI2",4023.9704582724,-0.257526460667174,0.165343176778305,-1.55752699134643,0.119345417361525,0.327721837237232
"CEP131",1127.26038654649,0.23697745138278,0.152153353181122,1.55749082375257,0.119353997543905,0.327721837237232
"LOC105377584",7.51809682121051,1.93632918851085,1.24333619421302,1.55736573705752,0.119383676085552,0.327748226227809
"SPTSSA",1303.39512304483,-0.284672281432331,0.182865917518855,-1.55672683731773,0.119535354053538,0.328109479395359
"PLK3",277.260758886951,-0.230194724246227,0.147925565195526,-1.55615240639411,0.119671855658339,0.328428960949754
"MED19",478.016157069537,0.350754207404561,0.225469021281777,1.55566474458684,0.119787834185293,0.328692020818918
"C2orf78",21.0750339048598,0.679336123283081,0.436726655182849,1.55551788566387,0.119822778259267,0.328732675042894
"KHDC4",1351.11841129539,-0.213347730835153,0.137184791317841,-1.55518500837933,0.119902013685457,0.328894808114023
"PTPRF",2108.27868510106,-0.351051329786547,0.225752506005643,-1.55502738816894,0.119939546642918,0.328942514823196
"KANTR",12.4817389406274,0.964945798454655,0.620584336897776,1.5548987318602,0.119970189456411,0.328971311988265
"PANX1",1792.47275341533,0.212023175401198,0.136379290660078,1.55465814769238,0.120027507223719,0.329073232831589
"SLC25A5-AS1",43.2160871616893,0.567081727560886,0.364823524522598,1.55440011250086,0.120089006427004,0.329186581565261
"SUV39H1",1128.63919642891,0.243528621692249,0.156702359171112,1.55408395240768,0.120164392550141,0.329337952530441
"GUCA1B",11.6646202574098,-0.987421864871692,0.635421393999188,-1.5539638328151,0.120193043923281,0.329361206938764
"RAB3B",1725.24850477859,-0.26620863713811,0.17138533363009,-1.55327548454456,0.120357334483751,0.329645478247296
"THBS2",20.2424176642498,0.918807998597685,0.591509417023989,1.5533277614081,0.120344851210916,0.329645478247296
"UBE2O",1943.63299022157,0.267763236658187,0.172368639059876,1.55343360670831,0.12031957935229,0.329645478247296
"CDK5RAP2",2370.01890235284,-0.303491131829098,0.195430641981217,-1.55293524471084,0.12043860564875,0.329812761142754
"R3HDM4",1007.30564276655,-0.325790677679699,0.209805655726813,-1.552821236163,0.120465847832905,0.329821536704719
"CHIC1",386.269322999261,0.393722128138689,0.253563944583223,1.55275281265182,0.120482199851846,0.329821536704719
"CFAP100",11.62630303325,-1.05231333706216,0.677878047029338,-1.55236379415694,0.12057520147076,0.329934991540626
"PYY2",52.9185653099528,-0.597011831954947,0.384599777096735,-1.55229375446254,0.120591951641975,0.329934991540626
"NOG",102.554007283049,0.576825027140877,0.37160778773127,1.55224149273753,0.120604451353021,0.329934991540626
"ABCC1_1",132.278454051846,-0.351088409653708,0.226171989579269,-1.55230720792089,0.120588734071851,0.329934991540626
"HERC5",27.5177844417034,-0.701646244454998,0.452076886232077,-1.55205069275496,0.120650094595655,0.330004579624224
"ROBO4",27.8473641112346,-0.839603108338522,0.54103102327239,-1.55185760561426,0.12069629873555,0.330075678323678
"EEF1E1",287.031859399675,-0.54953575684466,0.354228382697962,-1.5513600368755,0.120815426600329,0.330319478641178
"RPLP1",22159.7021376682,-0.468045494216438,0.301708612563695,-1.55131631887912,0.120825897955082,0.330319478641178
"KRT84",9.161361430466,1.0716940627041,0.69106244342583,1.55079193334737,0.120951554377194,0.330607662943653
"LHFPL6",448.824205840006,0.219369687696359,0.141479138098888,1.55054441696576,0.121010901255661,0.330714531343281
"SPDYE3",99.2574179280475,0.449557435108711,0.289974713893613,1.55033323103354,0.121061555210902,0.330797610792112
"JUND",2119.79871393062,-0.408371038801059,0.263444092430452,-1.55012410805479,0.12111173070188,0.330879355273185
"HSDL1",2065.03882533107,-0.142125792127136,0.0916931069642397,-1.55001610080205,0.12113765157001,0.330894819441613
"C22orf46",580.953620009331,0.259002033888417,0.167122719682198,1.54977153543778,0.121196361321596,0.330999828278311
"MIRLET7BHG",121.886698143788,0.469047717959751,0.302878840050144,1.5486315184055,0.121470324721242,0.331692583739729
"LOC105369318",5.44731393618621,1.68881394165141,1.09076068623887,1.54829007220156,0.121552473614708,0.33186141743153
"TMEM44-AS1",84.4798856881259,0.41737964250532,0.26962452161543,1.54800327509022,0.121621507993731,0.331994395546317
"RBM15B",1856.44668576792,-0.15552053826383,0.100482356810895,-1.54773975451745,0.121684966546353,0.3320566204904
"FDXR",660.592790392611,0.44318563363428,0.286343603886735,1.54774064312463,0.121684752516811,0.3320566204904
"TMEM109",2155.19068081874,-0.207244726905211,0.133922996770862,-1.547491707192,0.121744722628694,0.332164184759745
"NODAL",6.10917585401709,-1.42176199383759,0.918892417128883,-1.54725620468165,0.121801477820848,0.332263526936712
"YPEL3",298.174920682587,-0.329037763168866,0.212763736473461,-1.546493630083,0.121985397293666,0.33270967077491
"FAM66C",49.0960510593171,0.50206613598216,0.324759883311869,1.54596106779612,0.122113970574146,0.333004736586567
"BRICD5",75.7763542100723,-0.570336354356295,0.36899101308964,-1.54566462088263,0.122185585831021,0.333144405307551
"ARC",124.98650663928,-0.362245142151071,0.234381926465838,-1.54553359814571,0.122217248590709,0.333175113333912
"HOXA11-AS",314.24017786312,-0.279854058972197,0.181117491494187,-1.54515202625351,0.122309495218882,0.333370940573229
"SETMAR",196.442815970387,0.327956418883055,0.212260338079093,1.54506688272988,0.122330086451425,0.333371428654209
"MXD3",549.950438515567,0.406679282508165,0.26325480499884,1.54481238247468,0.122391651311574,0.333448729181411
"STK38",1830.72343252974,0.130081934254597,0.0842119316417757,1.54469719098648,0.122419524655879,0.333448729181411
"RALGDS",1075.0331449447,-0.275920074454196,0.178624138949947,-1.544696456348,0.122419702435203,0.333448729181411
"USB1",1730.78145057266,0.196567717544456,0.127277811161384,1.54439894708131,0.122491714971857,0.333533626028739
"PDGFB",1821.08076235407,-0.224247502038148,0.145198243250523,-1.54442296971345,0.122485899031794,0.333533626028739
"SNORD80",83.2429868940043,-0.44930589060092,0.290964289486182,-1.5441959953036,0.122540858723618,0.333556217445688
"PER2",149.572916311435,-0.442443135720307,0.286508316941825,-1.54425930961769,0.122525525828,0.333556217445688
"CD8A",43.0351132526399,0.606588222689283,0.392919958696028,1.54379590362971,0.122637784027247,0.333764420718713
"WWC2-AS2",5.92372899523038,2.07301324006629,1.34288775383147,1.54369807465416,0.122661492964383,0.333773326073692
"MTMR11",124.408022048607,0.378544054083124,0.245427025692968,1.54238944555636,0.122978984799267,0.33458150587067
"NAT2",5.24330483437164,2.51567187070357,1.63131089540081,1.54211675885698,0.12304522316586,0.334705960150704
"NUDT7",110.92289313742,-0.472915846846173,0.306687711530178,-1.54201107206618,0.123070903050963,0.334720064717456
"KLF13",33.1895923065338,-0.629202169588269,0.408079091277259,-1.54186328836136,0.123106818705702,0.334761998518403
"MROH6",14.4113091911661,-0.912766747391936,0.592159387862222,-1.54142071560691,0.123214425468304,0.334998834151548
"FGGY",64.5126078440771,0.467516249525611,0.303374460223736,1.54105342018845,0.123303785122463,0.335074445693856
"BUD13",896.501733211728,-0.232175433299906,0.150656741465839,-1.54108890873995,0.123295148870984,0.335074445693856
"MBIP",471.453581130273,-0.239953426266104,0.155699227413137,-1.54113434120905,0.123284093425008,0.335074445693856
"LINC01847",76.1279600089348,0.394333482156217,0.255965483714132,1.54057287894573,0.123420772861796,0.335268872175739
"ARHGAP33",416.592603006543,0.375629755199769,0.243818076907447,1.54061487140003,0.123410546346911,0.335268872175739
"SLC6A16",47.9991983710428,-0.535119449604684,0.347365893838879,-1.5405065928922,0.12343691699686,0.335268872175739
"DLX2",66.2696116595605,0.432991214904809,0.281111439748711,1.5402831535133,0.123491348365082,0.335360941386518
"APOBR",21.3237096546239,0.869986854081138,0.564977566744159,1.53986088172435,0.123594267841919,0.33558463547701
"SIL1",585.174667474308,0.415612147772351,0.269942886577266,1.5396299307683,0.123650585384,0.335681742102973
"RSPRY1",788.152979815585,-0.190246859377131,0.123592715199244,-1.53930479697313,0.123729903420265,0.335841246910383
"DNMT3A",593.563820733705,-0.298353974970173,0.193838349275766,-1.53918961900422,0.123758011193127,0.335861721303781
"TRIM67",10.2214514351846,1.51716409388889,0.985937690774673,1.53880322061409,0.123852343393787,0.336061882755827
"MIR4426",31.005970185764,-0.633365389833245,0.411810302178994,-1.53800278060541,0.124047934908339,0.336536689854318
"TMEM125",66.1704497645602,-0.55050627041294,0.357995516470306,-1.53774627079332,0.124110665331029,0.336635319210842
"TARS2",625.312232420688,0.220600475516459,0.143462809495696,1.53768406106029,0.124125882679883,0.336635319210842
"LOC101927495",5.45604267992561,2.49986377991811,1.62582052726205,1.53760131453622,0.124146125863759,0.336635319210842
"ADGRE2",527.349085655732,-0.563538800968447,0.366553697438586,-1.53739767162726,0.12419595621783,0.336714534686188
"INPP5B",482.604532180254,-0.223176514275494,0.145218164869308,-1.53683607334074,0.124333457236704,0.336919532701154
"LOC105374898",10.36199072432,1.14310720918411,0.743804666531595,1.53683791003153,0.12433300735016,0.336919532701154
"PBDC1",915.41228447713,0.413873414714805,0.269280606393167,1.53695960603462,0.124303201463614,0.336919532701154
"NOC3L",972.339247388429,-0.236770057984181,0.154101693479618,-1.53645331623496,0.12442723903565,0.337117728588294
"NOVA2",17.2093005332552,0.997223169646167,0.649195821500428,1.53608993868965,0.124516323571654,0.337303134279689
"SV2C-AS1",5.32256617255834,2.49218984273628,1.62270232306448,1.53582687798818,0.124580845771278,0.337421952427282
"CNTFR",45.3319885479724,0.540108558513109,0.351709017371813,1.5356687825326,0.1246196351688,0.33747104652244
"CISD1",549.071918297001,-0.361160625834796,0.235296056620526,-1.53492001107889,0.12480347741612,0.337912863587544
"CHRD",79.9287368453642,0.431535427017442,0.281327328754954,1.53392643696313,0.125047751294387,0.3384909977897
"RPL41",3721.84809603226,-0.39181057476098,0.255437077688742,-1.53388293628387,0.125058454608318,0.3384909977897
"ANKRD31",19.071457463137,0.803847565327034,0.524159111910648,1.53359456520154,0.125129426187619,0.338626974067306
"PLEKHH2",121.241872429475,0.428119700402404,0.279225858613397,1.53323801215402,0.125217221571774,0.338773476306448
"LYG1",13.4071448894763,1.07788644007233,0.703027689758106,1.53320623892239,0.125225047542372,0.338773476306448
"TADA2B",629.158344371548,0.235109637665773,0.153365555022217,1.53300157673419,0.125275466417481,0.338797634961136
"STARD5",36.5319661358749,0.526619939164882,0.343510545844689,1.53305319308299,0.125262749151126,0.338797634961136
"TRAF2",1368.26136864016,-0.274571876630807,0.179171053666174,-1.53245667206032,0.125409781748052,0.339104727733309
"ZNF91",232.386506754947,0.340396627944051,0.22214140294131,1.53234211829473,0.12543803275147,0.339124971179772
"PCDHB10",6.61813844345836,1.53280891877425,1.00052333955312,1.53200715883238,0.125520668188539,0.339236066995732
"ESCO1",1381.65318550667,-0.279470194037723,0.182418924269967,-1.53202413157599,0.125516479945099,0.339236066995732
"CHN1",1023.26430336512,-0.184847738016938,0.120707717045287,-1.53136636614201,0.125678871737719,0.339551254461609
"TRABD",1220.39414601322,-0.283753903112984,0.185289150188419,-1.53141132561964,0.125667766750173,0.339551254461609
"EFHD2-AS1",13.0105931844518,-1.1343449459872,0.740788825153162,-1.53126627652984,0.125703596610109,0.339561882209114
"PTAR1",2410.11892426571,-0.425249059424553,0.277779224201448,-1.53088864239954,0.125796916697118,0.339757771373794
"SLC25A27",189.207087138052,0.30422630371395,0.19882791169346,1.53009857178899,0.125992331728625,0.340220784089853
"MAP3K9-DT",186.140932264548,0.337375965064193,0.22050325599891,1.5300271351361,0.126010012427108,0.340220784089853
"ETV2",31.7814676381682,0.682793738978948,0.446373837175945,1.52964551708216,0.126104496314176,0.340419608893079
"SS18L2",390.623580505835,-0.52828624694533,0.345429281145712,-1.52936150980925,0.126174848791677,0.340553235905745
"ENG",52.2076299013108,0.660357475817276,0.431863444192921,1.52908861515559,0.12624247731538,0.340679467864308
"RPTOR",1460.59418966726,0.345607962833742,0.226054326619171,1.52887125852707,0.126296362645925,0.340768576694738
"MRPL12",2433.38686372203,0.515612710033769,0.337344311953128,1.52844643221792,0.126401733927239,0.340996550792809
"USH1C",327.639413882858,-0.311187590812757,0.203661986268949,-1.52796109138312,0.126522198618084,0.341265160665657
"CA14",15.8877884701046,-0.90083270721536,0.589631378188951,-1.52778963355421,0.126564776905071,0.341267283541954
"TWSG1",3083.75847462575,0.177754992826203,0.116345418254995,1.52782116814103,0.126556945053811,0.341267283541954
"CYTH4",21.8000616182958,-0.732363980054616,0.47943083380147,-1.52756962719232,0.126619427635883,0.341358285267289
"KPNA5",172.865737452007,-0.354637622838203,0.232204755392737,-1.52726253275214,0.12669574221795,0.3415076517418
"WDTC1",2545.51987917151,-0.398245898414671,0.26078852995981,-1.52708364311898,0.126740213732868,0.341571150278086
"FAM227A",49.8459548484431,0.67037509175925,0.439097481322254,1.52671131189491,0.126832813307409,0.341764313964131
"NKX6-1",39.9596566209503,0.488160298544785,0.319768323624705,1.52660617853353,0.12685896973189,0.341778405420856
"OLFM2",12.4296411775954,1.01583717132226,0.66546048394254,1.52651764580206,0.126880999295303,0.34178137563762
"ZSCAN31",93.767899096486,-0.358734137825454,0.235094898269347,-1.5259120485654,0.127031769661693,0.342131078844783
"NUDT18",344.60718590498,0.406740563355416,0.266636095379393,1.52545199394954,0.127146398688087,0.342383344332043
"SPATA9",23.6486438396647,0.686242945814395,0.449952766682729,1.52514440765353,0.127223082991417,0.342479727977431
"LGSN",15.9043485797973,-1.02558082335914,0.672476311572431,-1.5250809667348,0.127238903915173,0.342479727977431
"LOC107985017",10.0260965563412,1.12192709755321,0.735664716086661,1.52505220519648,0.12724607698435,0.342479727977431
"THOC1",1083.97147083404,-0.226624175131821,0.148608740810173,-1.52497204334233,0.127266070848336,0.342479727977431
"FAM13B-AS1",25.2703258560549,0.779313643420829,0.511086311286003,1.52481807125671,0.127304481219463,0.342526653587525
"MOCS2",776.941414693022,0.237409050350947,0.155715360563395,1.52463475338577,0.12735022404583,0.342536867443428
"RDH12",6.12665944428629,-1.18068986258321,0.774373656961646,-1.52470303188747,0.127333185196597,0.342536867443428
"PCDHB13",11.7822804105232,0.958597950657792,0.629065278570245,1.52384495427329,0.127547446784043,0.342926788973295
"LOC105376363",25.6547281723123,0.88239921151604,0.579077346436541,1.52380198767237,0.127558182893263,0.342926788973295
"PIH1D1",1853.70412159393,-0.405307000025771,0.265978130477332,-1.52383581047959,0.127549731494399,0.342926788973295
