"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"benzene-containing compound metabolic process (GO:0042537)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"CYP2E1"
"brown fat cell differentiation (GO:0050873)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"PPARGC1A"
"cellular response to potassium ion (GO:0035865)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"CACNA1H"
"cytoplasmic sequestering of NF-kappaB (GO:0007253)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"TMSB4X"
"diacylglycerol biosynthetic process (GO:0006651)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"ANG"
"dopamine uptake (GO:0090494)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"SLC29A4"
"elastic fiber assembly (GO:0048251)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"EFEMP2"
"entry of bacterium into host cell (GO:0035635)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"CDH1"
"ER overload response (GO:0006983)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"DDIT3"
"folic acid transport (GO:0015884)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"FOLR1"
"forebrain neuron differentiation (GO:0021879)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"INHBA"
"fructose metabolic process (GO:0006000)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"AKR1B1"
"fusion of virus membrane with host plasma membrane (GO:0019064)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"GAS6"
"galactosylceramide metabolic process (GO:0006681)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"GAL3ST1"
"heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process (GO:0015014)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"CSGALNACT1"
"histidine catabolic process (GO:0006548)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"CARNS1"
"histidine metabolic process (GO:0006547)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"CARNS1"
"histone H3-K4 demethylation (GO:0034720)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"KDM5B"
"integrin activation (GO:0033622)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"COL16A1"
"internal protein amino acid acetylation (GO:0006475)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"KAT2B"
"kidney mesenchyme development (GO:0072074)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"PAX2"
"lens fiber cell development (GO:0070307)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"BFSP1"
"lymphatic endothelial cell differentiation (GO:0060836)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"TIE1"
"macromolecule modification (GO:0043412)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"ST3GAL1"
"mast cell activation involved in immune response (GO:0002279)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"NR4A3"
"mast cell degranulation (GO:0043303)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"NR4A3"
"membrane fusion involved in viral entry into host cell (GO:0039663)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"GAS6"
"monoamine transport (GO:0015844)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"SLC29A4"
"myoblast migration (GO:0051451)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"ANXA1"
"negative regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000562)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"VSIR"
"negative regulation of complement activation, classical pathway (GO:0045959)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"CD55"
"negative regulation of keratinocyte proliferation (GO:0010839)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"SNAI2"
"negative regulation of lipid kinase activity (GO:0090219)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"PIK3IP1"
"negative regulation of macrophage migration (GO:1905522)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"SLAMF8"
"negative regulation of microglial cell activation (GO:1903979)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"TAFA3"
"negative regulation of mitochondrial membrane potential (GO:0010917)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"RNF122"
"negative regulation of mitotic nuclear division (GO:0045839)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"BMP4"
"negative regulation of muscle cell differentiation (GO:0051148)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"EREG"
"negative regulation of osteoblast proliferation (GO:0033689)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"MN1"
"negative regulation of vascular associated smooth muscle cell differentiation (GO:1905064)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"PDGFB"
"neurotransmitter reuptake (GO:0098810)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"SLC29A4"
"osteoblast development (GO:0002076)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"ACHE"
"peptidyl-lysine hydroxylation (GO:0017185)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"PLOD2"
"positive regulation of adaptive immune response (GO:0002821)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"SASH3"
"positive regulation of astrocyte differentiation (GO:0048711)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"SERPINE2"
"positive regulation of cell migration by vascular endothelial growth factor signaling pathway (GO:0038089)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"VEGFA"
"positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001269)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"GSN"
"positive regulation of defense response to bacterium (GO:1900426)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"KLK3"
"positive regulation of dendritic cell chemotaxis (GO:2000510)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"GAS6"
"positive regulation of early endosome to late endosome transport (GO:2000643)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"EZR"
"positive regulation of epithelial cell proliferation involved in wound healing (GO:0060054)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"CLDN1"
"positive regulation of homotypic cell-cell adhesion (GO:0034112)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"PLAUR"
"positive regulation of isomerase activity (GO:0010912)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"ITGB2"
"positive regulation of membrane invagination (GO:1905155)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"C3"
"positive regulation of myeloid cell apoptotic process (GO:0033034)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"ANXA1"
"positive regulation of ryanodine-sensitive calcium-release channel activity (GO:0060316)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"JPH2"
"positive regulation of steroid biosynthetic process (GO:0010893)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"ADM"
"protein localization to presynapse (GO:1905383)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"MAP1A"
"proximal/distal pattern formation (GO:0009954)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"CYP26B1"
"regulation of acetyl-CoA biosynthetic process from pyruvate (GO:0010510)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"PDK1"
"regulation of activation of Janus kinase activity (GO:0010533)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"IL23A"
"regulation of acyl-CoA biosynthetic process (GO:0050812)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"PDK1"
"regulation of alpha-beta T cell proliferation (GO:0046640)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"EBI3"
"regulation of CD4-positive, alpha-beta T cell activation (GO:2000514)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"CD55"
"regulation of CD8-positive, alpha-beta T cell proliferation (GO:2000564)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"VSIR"
"regulation of Cdc42 protein signal transduction (GO:0032489)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"ABCA1"
"regulation of collateral sprouting (GO:0048670)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"ULK1"
"regulation of cytoplasmic translational elongation (GO:1900247)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"CPEB2"
"regulation of extracellular matrix constituent secretion (GO:0003330)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"RGCC"
"regulation of lymphocyte apoptotic process (GO:0070228)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"JAK3"
"regulation of microvillus organization (GO:0032530)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"ATP8B1"
"regulation of osteoclast development (GO:2001204)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"LTF"
"regulation of potassium ion import (GO:1903286)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"ATP1B1"
"regulation of protein ADP-ribosylation (GO:0010835)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"KAT2B"
"regulation of protein localization to cell cortex (GO:1904776)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"MISP"
"regulation of striated muscle tissue development (GO:0016202)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"BMP4"
"regulation of T-helper 2 cell differentiation (GO:0045628)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"ANXA1"
"regulation of transcription from RNA polymerase II promoter in response to oxidative stress (GO:0043619)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"ANKRD2"
"response to potassium ion (GO:0035864)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"CACNA1H"
"RNA secondary structure unwinding (GO:0010501)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"AGO4"
"skeletal muscle tissue regeneration (GO:0043403)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"ANXA1"
"spleen development (GO:0048536)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"CITED2"
"SREBP signaling pathway (GO:0032933)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"INSIG2"
"stress-induced premature senescence (GO:0090400)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"PLA2R1"
"T cell mediated cytotoxicity (GO:0001913)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"CADM1"
"T-helper cell lineage commitment (GO:0002295)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"SPN"
"vascular associated smooth muscle cell differentiation (GO:0035886)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"EFEMP2"
"ventricular cardiac muscle cell membrane repolarization (GO:0099625)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"KCND3"
"water homeostasis (GO:0030104)","1/8",0.428082398904917,0.780733653353717,0,0,1.97583721916066,1.6763785025943,"AQP1"
"antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)","5/64",0.434984671362786,0.792139083436007,0,0,1.17231638418079,0.97588831075066,"CXCL8;ANG;CXCL2;KRT6A;LTF"
"negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)","5/64",0.434984671362786,0.792139083436007,0,0,1.17231638418079,0.97588831075066,"CDKN2D;PLAUR;ACKR3;SNAI2;HERPUD1"
"protein secretion (GO:0009306)","5/64",0.434984671362786,0.792139083436007,0,0,1.17231638418079,0.97588831075066,"RAB3B;ABCA1;PORCN;ANXA1;PTPRN"
"regulation of cell cycle (GO:0051726)","21/296",0.437596108531838,0.796039146002415,0,0,1.05667031763417,0.873294610211366,"TSPYL2;CDKN2D;PPP1R15A;JUN;TGFB2;CXCL8;GADD45B;CITED2;PTK6;GATA3;INHBA;THBS1;BMP4;FBXL8;KAT2B;RGCC;CAMK2N1;TP53INP1;INHA;BIRC2;BIRC3"
"cellular response to heat (GO:0034605)","3/36",0.441588370929265,0.796039146002415,0,0,1.25746319059841,1.02782163911525,"TRPV4;FGF1;THBS1"
"dendrite morphogenesis (GO:0048813)","3/36",0.441588370929265,0.796039146002415,0,0,1.25746319059841,1.02782163911525,"MEF2A;MAP6;EPHB3"
"mitochondrion disassembly (GO:0061726)","3/36",0.441588370929265,0.796039146002415,0,0,1.25746319059841,1.02782163911525,"GABARAPL1;ATG9B;ULK1"
"positive regulation of substrate adhesion-dependent cell spreading (GO:1900026)","3/36",0.441588370929265,0.796039146002415,0,0,1.25746319059841,1.02782163911525,"MYADM;NEDD9;LIMS2"
"regulation of cardiac muscle contraction (GO:0055117)","3/36",0.441588370929265,0.796039146002415,0,0,1.25746319059841,1.02782163911525,"HCN4;STC1;ATP1B1"
"regulation of receptor internalization (GO:0002090)","3/36",0.441588370929265,0.796039146002415,0,0,1.25746319059841,1.02782163911525,"NTF3;DKK1;VEGFA"
"cell projection assembly (GO:0030031)","2/22",0.442518362057921,0.796039146002415,0,0,1.38314773570898,1.12764344546171,"GSN;PDGFA"
"cellular response to nerve growth factor stimulus (GO:1990090)","2/22",0.442518362057921,0.796039146002415,0,0,1.38314773570898,1.12764344546171,"NTF4;NTF3"
"cellular response to osmotic stress (GO:0071470)","2/22",0.442518362057921,0.796039146002415,0,0,1.38314773570898,1.12764344546171,"TRPV4;AQP1"
"negative regulation of cyclin-dependent protein kinase activity (GO:1904030)","2/22",0.442518362057921,0.796039146002415,0,0,1.38314773570898,1.12764344546171,"CAMK2N1;INCA1"
"negative regulation of myeloid cell differentiation (GO:0045638)","2/22",0.442518362057921,0.796039146002415,0,0,1.38314773570898,1.12764344546171,"ZFP36;MAFB"
"positive regulation of calcium ion transmembrane transporter activity (GO:1901021)","2/22",0.442518362057921,0.796039146002415,0,0,1.38314773570898,1.12764344546171,"JPH2;ATP1B1"
"positive regulation of dendritic spine development (GO:0060999)","2/22",0.442518362057921,0.796039146002415,0,0,1.38314773570898,1.12764344546171,"CAMK2B;NEURL1"
"positive regulation of lipid catabolic process (GO:0050996)","2/22",0.442518362057921,0.796039146002415,0,0,1.38314773570898,1.12764344546171,"IRS1;IRS2"
"protein localization to cell junction (GO:1902414)","2/22",0.442518362057921,0.796039146002415,0,0,1.38314773570898,1.12764344546171,"NPHS1;HEG1"
"regulation of cardiac muscle cell membrane repolarization (GO:0099623)","2/22",0.442518362057921,0.796039146002415,0,0,1.38314773570898,1.12764344546171,"CACNA1D;SCN4B"
"regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235)","2/22",0.442518362057921,0.796039146002415,0,0,1.38314773570898,1.12764344546171,"DDIT3;HERPUD1"
"regulation of membrane protein ectodomain proteolysis (GO:0051043)","2/22",0.442518362057921,0.796039146002415,0,0,1.38314773570898,1.12764344546171,"TIMP3;TIMP4"
"regulation of platelet activation (GO:0010543)","2/22",0.442518362057921,0.796039146002415,0,0,1.38314773570898,1.12764344546171,"PDGFB;PDGFA"
"regulation of response to cytokine stimulus (GO:0060759)","2/22",0.442518362057921,0.796039146002415,0,0,1.38314773570898,1.12764344546171,"KLF4;CD24"
"regulation of vacuole organization (GO:0044088)","2/22",0.442518362057921,0.796039146002415,0,0,1.38314773570898,1.12764344546171,"ENO2;ELAPOR1"
"positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060)","6/79",0.44354036688268,0.796039146002415,0,0,1.13697610134742,0.924323439029072,"DNAJB2;RNF144B;RNF19A;LAPTM5;PRICKLE1;TRIB2"
"protein localization to membrane (GO:0072657)","14/195",0.444340876304557,0.796039146002415,0,0,1.07012643035984,0.868047256368769,"RAB3B;SPTBN4;CAV1;KCNIP3;ITGB2;ATP1B1;ANK1;EHD2;CDH1;MYADM;ITGB7;EZR;SCN3B;GAS6"
"regulation of cellular catabolic process (GO:0031329)","5/65",0.448443298710772,0.796039146002415,0,0,1.15271577380952,0.924446961568086,"DAPK1;LAMP3;DAPK2;DDIT3;FBXL2"
"regulation of anatomical structure morphogenesis (GO:0022603)","9/123",0.450251849676973,0.796039146002415,0,0,1.09212490180676,0.871459085181515,"LFNG;BRSK2;BCL6;TNFAIP3;EFNA5;WTIP;ETS1;EPHB3;LZTS3"
"cholesterol transport (GO:0030301)","4/51",0.45377999576388,0.796039146002415,0,0,1.17718895831686,0.930147366965029,"ABCA1;CAV1;LCAT;ABCG1"
"mesenchymal cell differentiation (GO:0048762)","4/51",0.45377999576388,0.796039146002415,0,0,1.17718895831686,0.930147366965029,"TGFB2;NOG;SNAI2;LOXL2"
"regulation of interleukin-12 production (GO:0032655)","4/51",0.45377999576388,0.796039146002415,0,0,1.17718895831686,0.930147366965029,"IL23A;LAPTM5;JAK3;THBS1"
"negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)","6/80",0.455658391456388,0.796039146002415,0,0,1.12155118633153,0.88155256967132,"BMP4;CSF2;SERPINE1;TNFAIP3;SNAI2;THBS1"
"regulation of fat cell differentiation (GO:0045598)","6/80",0.455658391456388,0.796039146002415,0,0,1.12155118633153,0.88155256967132,"ZFP36;TRIO;RARRES2;RORA;GATA3;TRIB2"
"positive regulation of exocytosis (GO:0045921)","3/37",0.45960077128774,0.796039146002415,0,0,1.22041342539988,0.948745802589626,"SMPD3;SDC4;UNC13D"
"regulation of microtubule cytoskeleton organization (GO:0070507)","3/37",0.45960077128774,0.796039146002415,0,0,1.22041342539988,0.948745802589626,"MAP6;MAPRE3;EFNA5"
"skeletal muscle tissue development (GO:0007519)","3/37",0.45960077128774,0.796039146002415,0,0,1.22041342539988,0.948745802589626,"POPDC2;CAV2;CAV1"
"embryonic organ development (GO:0048568)","5/66",0.461817590635597,0.796039146002415,0,0,1.13375780640125,0.87592460515455,"TGFB2;CXCL8;RARRES2;PDGFA;GATA3"
"phosphate-containing compound metabolic process (GO:0006796)","15/212",0.462477606491547,0.796039146002415,0,0,1.05331851840577,0.812274097846584,"PFKFB4;PFKFB3;PLPPR4;PLA2G4C;LCAT;PLB1;HK2;PTPRB;DUSP10;ALPP;HKDC1;PGK1;ALPL;ALPG;PLPP1"
"regulation of apoptotic process (GO:0042981)","51/742",0.465223815252231,0.796039146002415,0,0,1.02123048037836,0.781483008094336,"FANK1;TRIO;CITED2;SCX;AQP1;IGF1R;SHH;ADAMTSL4;JAK3;PHLDA1;TGM2;BNIP3L;ANXA1;DAPK1;DAPK2;IGFBP3;ARHGEF17;PLAUR;DKK1;PAX2;RNF144B;PAX8;ANGPTL4;ALPK2;GAS6;SGK1;CRYAB;RNF122;BIRC2;BIRC3;LTF;LTK;LRP2;FSTL1;NDRG1;THBS1;PKHD1;NTF3;TP53INP1;NGFR;JUN;EGLN3;GADD45B;PLK2;PNMA2;VEGFA;BMP4;BCL6;AXL;NEURL1;TNFSF9"
"artery development (GO:0060840)","2/23",0.465627451582788,0.796039146002415,0,0,1.31721285396118,1.00683723141337,"EFEMP2;VEGFA"
"cytoskeleton-dependent intracellular transport (GO:0030705)","2/23",0.465627451582788,0.796039146002415,0,0,1.31721285396118,1.00683723141337,"CCDC88B;MAP6"
"drug catabolic process (GO:0042737)","2/23",0.465627451582788,0.796039146002415,0,0,1.31721285396118,1.00683723141337,"CYP2E1;CYP3A5"
"glucose 6-phosphate metabolic process (GO:0051156)","2/23",0.465627451582788,0.796039146002415,0,0,1.31721285396118,1.00683723141337,"HKDC1;HK2"
"negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240)","2/23",0.465627451582788,0.796039146002415,0,0,1.31721285396118,1.00683723141337,"CSF2;SNAI2"
"negative regulation of GTPase activity (GO:0034260)","2/23",0.465627451582788,0.796039146002415,0,0,1.31721285396118,1.00683723141337,"PLXNB3;CPEB2"
"negative regulation of signal transduction in absence of ligand (GO:1901099)","2/23",0.465627451582788,0.796039146002415,0,0,1.31721285396118,1.00683723141337,"CSF2;SNAI2"
"positive regulation of cholesterol efflux (GO:0010875)","2/23",0.465627451582788,0.796039146002415,0,0,1.31721285396118,1.00683723141337,"LRP1;CAV1"
"positive regulation of histone acetylation (GO:0035066)","2/23",0.465627451582788,0.796039146002415,0,0,1.31721285396118,1.00683723141337,"MUC1;PPARGC1A"
"positive regulation of interleukin-17 production (GO:0032740)","2/23",0.465627451582788,0.796039146002415,0,0,1.31721285396118,1.00683723141337,"IL15;IL23A"
"regulation of mononuclear cell migration (GO:0071675)","2/23",0.465627451582788,0.796039146002415,0,0,1.31721285396118,1.00683723141337,"RARRES2;THBS1"
"regulation of necroptotic process (GO:0060544)","2/23",0.465627451582788,0.796039146002415,0,0,1.31721285396118,1.00683723141337,"BIRC2;BIRC3"
"regulation of neural precursor cell proliferation (GO:2000177)","2/23",0.465627451582788,0.796039146002415,0,0,1.31721285396118,1.00683723141337,"RASSF10;TAFA3"
"regulation of steroid metabolic process (GO:0019218)","2/23",0.465627451582788,0.796039146002415,0,0,1.31721285396118,1.00683723141337,"RORA;ABCG1"
"regulation of toll-like receptor 4 signaling pathway (GO:0034143)","2/23",0.465627451582788,0.796039146002415,0,0,1.31721285396118,1.00683723141337,"TNFAIP3;LTF"
"actin-mediated cell contraction (GO:0070252)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"GSN"
"adenosine metabolic process (GO:0046085)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"XDH"
"anoikis (GO:0043276)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"DAPK2"
"astral microtubule organization (GO:0030953)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"EZR"
"ATF6-mediated unfolded protein response (GO:0036500)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"DDIT3"
"CD40 signaling pathway (GO:0023035)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"ITGA5"
"cellular response to nitric oxide (GO:0071732)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"AQP1"
"cellular response to reactive nitrogen species (GO:1902170)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"AQP1"
"cellular response to sterol depletion (GO:0071501)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"INSIG2"
"complement activation, classical pathway (GO:0006958)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"C1S"
"cytolysis by host of symbiont cells (GO:0051838)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"KRT6A"
"cytolysis in other organism involved in symbiotic interaction (GO:0051801)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"KRT6A"
"endothelial cell chemotaxis (GO:0035767)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"VEGFA"
"estrogen biosynthetic process (GO:0006703)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"HSD17B2"
"galactose metabolic process (GO:0006012)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"CHST1"
"glucosamine-containing compound catabolic process (GO:1901072)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"OVGP1"
"icosanoid transport (GO:0071715)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"SLCO2A1"
"inositol metabolic process (GO:0006020)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"SLC5A3"
"interleukin-23-mediated signaling pathway (GO:0038155)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"IL23A"
"L-phenylalanine metabolic process (GO:0006558)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"IL4I1"
"lipoprotein metabolic process (GO:0042157)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"OLR1"
"maintenance of apical/basal cell polarity (GO:0035090)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"ANK1"
"maintenance of epithelial cell apical/basal polarity (GO:0045199)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"ANK1"
"mast cell mediated immunity (GO:0002448)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"NR4A3"
"N-acylphosphatidylethanolamine metabolic process (GO:0070292)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"PLAAT1"
"negative regulation of biomineralization (GO:0110150)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"GAS6"
"negative regulation of bone resorption (GO:0045779)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"TNFAIP3"
"negative regulation of exocytosis (GO:0045920)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"ANXA1"
"negative regulation of glial cell differentiation (GO:0045686)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"NOG"
"negative regulation of glycoprotein biosynthetic process (GO:0010561)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"JAK3"
"negative regulation of leukocyte proliferation (GO:0070664)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"TNFAIP3"
"negative regulation of lipase activity (GO:0060192)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"ANGPTL4"
"negative regulation of membrane potential (GO:0045837)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"RNF122"
"negative regulation of platelet aggregation (GO:0090331)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"SERPINE2"
"negative regulation of systemic arterial blood pressure (GO:0003085)","1/9",0.466673604152071,0.796039146002415,0,0,1.72876483679525,1.31753522299553,"NPPB"
