"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"regulation of gene expression (GO:0010468)","13/1079",0.0546526153836126,0.213670547062524,0,0,1.70977429923553,4.96990047903821,"CSF2;NOG;HOXD13;INHBA;DKK1;F3;FGF3;BCL6;LAMP3;DDIT3;STC2;SNAI2;ZNF114"
"regulation of programmed cell death (GO:0043067)","4/194",0.0551244394648615,0.213670547062524,0,0,2.89481045270519,8.38962998038657,"BCL6;PAX8;SGK1;BIRC3"
"negative regulation of cellular biosynthetic process (GO:0031327)","2/52",0.0560343000431864,0.213670547062524,0,0,5.46289655172414,15.7429276188651,"SNAI2;TRIB3"
"amide biosynthetic process (GO:0043604)","2/52",0.0560343000431864,0.213670547062524,0,0,5.46289655172414,15.7429276188651,"SPTLC3;ALOXE3"
"regulation of exocytosis (GO:0017157)","2/52",0.0560343000431864,0.213670547062524,0,0,5.46289655172414,15.7429276188651,"ANXA1;SYT1"
"positive regulation of protein phosphorylation (GO:0001934)","6/371",0.0564819202757646,0.213670547062524,0,0,2.2719906732731,6.52932560575241,"IL11;CHI3L1;CCR7;INHBA;CCN1;FGF3"
"negative regulation of B cell apoptotic process (GO:0002903)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"BCL6"
"actin filament reorganization (GO:0090527)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"CASS4"
"proximal/distal pattern formation (GO:0009954)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"CYP26B1"
"alpha-beta T cell activation (GO:0046631)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"ANXA1"
"negative regulation of complement activation, classical pathway (GO:0045959)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"CD55"
"axon extension involved in axon guidance (GO:0048846)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"SEMA3A"
"regulation of CD4-positive, alpha-beta T cell activation (GO:2000514)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"CD55"
"regulation of Cdc42 protein signal transduction (GO:0032489)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"ABCA1"
"negative regulation of keratinocyte proliferation (GO:0010839)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"SNAI2"
"cell migration involved in heart development (GO:0060973)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"SNAI2"
"regulation of dendritic cell chemotaxis (GO:2000508)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"CCR7"
"negative regulation of phospholipase activity (GO:0010519)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"ANXA1"
"regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905005)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"NOG"
"cellular response to interleukin-21 (GO:0098757)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"IL2RG"
"neuron projection extension involved in neuron projection guidance (GO:1902284)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"SEMA3A"
"osteoblast development (GO:0002076)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"ACHE"
"regulation of osteoclast development (GO:2001204)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"SIGLEC15"
"regulation of pattern recognition receptor signaling pathway (GO:0062207)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"BIRC3"
"regulation of phospholipase A2 activity (GO:0032429)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"ANXA1"
"regulation of positive chemotaxis (GO:0050926)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"F3"
"ER overload response (GO:0006983)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"DDIT3"
"positive regulation of astrocyte differentiation (GO:0048711)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"SERPINE2"
"forebrain neuron differentiation (GO:0021879)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"INHBA"
"fructose metabolic process (GO:0006000)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"AKR1B1"
"regulation of T-helper 2 cell differentiation (GO:0045628)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"ANXA1"
"regulation of toll-like receptor 3 signaling pathway (GO:0034139)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"TNFAIP3"
"regulation of transcription from RNA polymerase II promoter in response to oxidative stress (GO:0043619)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"HMOX1"
"positive regulation of dendritic cell chemotaxis (GO:2000510)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"CCR7"
"positive regulation of endocytic recycling (GO:2001137)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"EHD2"
"regulation of vascular wound healing (GO:0061043)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"TNFAIP3"
"immunological synapse formation (GO:0001771)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"CCR7"
"interleukin-21-mediated signaling pathway (GO:0038114)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"IL2RG"
"positive regulation of myeloid cell apoptotic process (GO:0033034)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"ANXA1"
"sequestering of BMP from receptor via BMP binding (GO:0038098)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"NOG"
"kidney epithelium development (GO:0072073)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"PAX8"
"skeletal muscle tissue regeneration (GO:0043403)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"ANXA1"
"positive regulation of peptide secretion (GO:0002793)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"TFR2"
"T cell mediated cytotoxicity (GO:0001913)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"CADM1"
"thyroid gland development (GO:0030878)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"PAX8"
"positive regulation of steroid biosynthetic process (GO:0010893)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"ADM"
"ventricular cardiac muscle cell membrane repolarization (GO:0099625)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"KCND3"
"water homeostasis (GO:0030104)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"AQP1"
"wound healing, spreading of epidermal cells (GO:0035313)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"COL5A1"
"myoblast migration (GO:0051451)","1/8",0.0573189248440197,0.213670547062524,0,0,19.4187866927593,55.5207274979358,"ANXA1"
"negative regulation of cysteine-type endopeptidase activity (GO:2000117)","2/53",0.0579584988628404,0.214771251223072,0,0,5.35551048005409,15.2526441303264,"LAMP3;AQP1"
"negative regulation of intracellular signal transduction (GO:1902532)","4/198",0.0585532230575866,0.214771251223072,0,0,2.83454689640257,8.04393144292954,"PKHD1;DDIT3;TNFAIP3;TRIB3"
"regulation of signal transduction (GO:0009966)","4/198",0.0585532230575866,0.214771251223072,0,0,2.83454689640257,8.04393144292954,"RGS16;CD24;MGLL;CD55"
"regulation of humoral immune response (GO:0002920)","2/54",0.0599054451160512,0.214771251223072,0,0,5.25225464190981,14.7850331310371,"CCR7;CD55"
"epithelium development (GO:0060429)","3/122",0.0610901154782401,0.214771251223072,0,0,3.45483193277311,9.6576551569971,"PAX8;RIPK4;SNAI2"
"negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)","2/55",0.0618747056871825,0.214771251223072,0,0,5.15289525048796,14.3386720964405,"LAMP3;AQP1"
"ceramide metabolic process (GO:0006672)","2/55",0.0618747056871825,0.214771251223072,0,0,5.15289525048796,14.3386720964405,"SPTLC3;ALOXE3"
"positive regulation of epithelial cell proliferation (GO:0050679)","3/123",0.0622933586240376,0.214771251223072,0,0,3.42586805555556,9.50986871822496,"PKHD1;VASH2;F3"
"negative regulation of metabolic process (GO:0009892)","2/56",0.063865852511932,0.214771251223072,0,0,5.05721583652618,13.9122513251521,"DDIT3;ARRDC3"
"negative regulation of bone resorption (GO:0045779)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"TNFAIP3"
"quaternary ammonium group transport (GO:0015697)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"SLC22A4"
"regulation of animal organ morphogenesis (GO:2000027)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"PKHD1"
"negative regulation of exocytosis (GO:0045920)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"ANXA1"
"ATF6-mediated unfolded protein response (GO:0036500)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"DDIT3"
"negative regulation of glial cell differentiation (GO:0045686)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"NOG"
"basement membrane assembly (GO:0070831)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"LAMB3"
"negative regulation of leukocyte proliferation (GO:0070664)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"TNFAIP3"
"negative regulation of necroptotic process (GO:0060546)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"BIRC3"
"regulation of complement activation, classical pathway (GO:0030450)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"CD55"
"regulation of dendritic cell antigen processing and presentation (GO:0002604)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"CCR7"
"negative regulation of platelet aggregation (GO:0090331)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"SERPINE2"
"regulation of DNA-templated transcription in response to stress (GO:0043620)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"DDIT3"
"negative regulation of protein activation cascade (GO:2000258)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"F3"
"regulation of fertilization (GO:0080154)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"CFAP69"
"cellular response to interleukin-9 (GO:0071355)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"IL2RG"
"cellular response to nitric oxide (GO:0071732)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"AQP1"
"cellular response to reactive nitrogen species (GO:1902170)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"AQP1"
"regulation of interleukin-23 production (GO:0032667)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"CSF2"
"one-carbon compound transport (GO:0019755)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"AQP1"
"regulation of PERK-mediated unfolded protein response (GO:1903897)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"PPP1R15A"
"epithelial to mesenchymal transition involved in endocardial cushion formation (GO:0003198)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"SNAI2"
"regulation of RNA polymerase II regulatory region sequence-specific DNA binding (GO:1903025)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"DDIT3"
"positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903589)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"HMOX1"
"glucosamine-containing compound catabolic process (GO:1901072)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"CHI3L1"
"regulation of vesicle fusion (GO:0031338)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"ANXA1"
"regulation of Wnt signaling pathway, planar cell polarity pathway (GO:2000095)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"DKK1"
"hepoxilin biosynthetic process (GO:0051122)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"ALOXE3"
"hepoxilin metabolic process (GO:0051121)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"ALOXE3"
"positive regulation of inositol phosphate biosynthetic process (GO:0060732)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"HRH1"
"interleukin-9-mediated signaling pathway (GO:0038113)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"IL2RG"
"sensory organ morphogenesis (GO:0090596)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"COL5A1"
"sympathetic ganglion development (GO:0061549)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"SEMA3A"
"synapse pruning (GO:0098883)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"DKK1"
"postsynaptic membrane assembly (GO:0097104)","1/9",0.064250388357464,0.214771251223072,0,0,16.9905821917808,46.6385961051816,"LRP4"
"regulation of protein secretion (GO:0050708)","3/125",0.0647328641442306,0.215877279956404,0,0,3.36936475409836,9.2235897187627,"ACHE;CACNA1E;ABCG1"
"negative regulation of transcription by RNA polymerase II (GO:0000122)","9/684",0.0657539929340993,0.217957903384518,0,0,1.85294685990338,5.04341539542872,"BCL6;DDIT3;KCNIP3;NOG;SNAI2;FOSB;TRIB3;DKK1;ATF3"
"renal system development (GO:0072001)","2/57",0.0658784625518393,0.217957903384518,0,0,4.96501567398119,13.504563157686,"PAX8;LRP4"
"negative regulation of cell growth (GO:0030308)","3/126",0.0659690002519152,0.217957903384518,0,0,3.34180216802168,9.08492425763154,"CDA;BCL6;INHBA"
"negative regulation of growth (GO:0045926)","3/126",0.0659690002519152,0.217957903384518,0,0,3.34180216802168,9.08492425763154,"CDA;BCL6;INHBA"
"negative regulation of apoptotic process (GO:0043066)","7/485",0.0672646632947048,0.218299293207122,0,0,2.02667364016736,5.47023584754421,"PKHD1;ANXA1;LAMP3;SNAI2;DKK1;AQP1;BIRC3"
"negative regulation of neuron projection development (GO:0010977)","2/58",0.0679121177251861,0.218299293207122,0,0,4.87610837438424,13.1144923988767,"SEMA3A;LRP4"
"regulation of phagocytosis (GO:0050764)","2/58",0.0679121177251861,0.218299293207122,0,0,4.87610837438424,13.1144923988767,"DYSF;IL2RG"
"fat cell differentiation (GO:0045444)","2/58",0.0679121177251861,0.218299293207122,0,0,4.87610837438424,13.1144923988767,"IL11;ALOXE3"
"regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)","2/58",0.0679121177251861,0.218299293207122,0,0,4.87610837438424,13.1144923988767,"TNFAIP3;BIRC3"
"membrane lipid biosynthetic process (GO:0046467)","2/58",0.0679121177251861,0.218299293207122,0,0,4.87610837438424,13.1144923988767,"SPTLC3;SPNS2"
"negative regulation of cell adhesion mediated by integrin (GO:0033629)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"SNAI2"
"arachidonate transport (GO:1903963)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"ANXA1"
"arachidonic acid secretion (GO:0050482)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"ANXA1"
"B cell homeostasis (GO:0001782)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"TNFAIP3"
"negative regulation of hormone secretion (GO:0046888)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"IL11"
"negative regulation of humoral immune response mediated by circulating immunoglobulin (GO:0002924)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"CD55"
"negative regulation of leukocyte migration (GO:0002686)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"HMOX1"
"negative regulation of lymphocyte apoptotic process (GO:0070229)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"BCL6"
"cell differentiation involved in metanephros development (GO:0072202)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"PAX8"
"regulation of epithelial cell apoptotic process (GO:1904035)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"PKHD1"
"negative regulation of receptor binding (GO:1900121)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"NOG"
"negative regulation of toll-like receptor 4 signaling pathway (GO:0034144)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"TNFAIP3"
"cellular response to purine-containing compound (GO:0071415)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"CACNA1S"
"negative regulation of transforming growth factor beta production (GO:0071635)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"CD24"
"regulation of podosome assembly (GO:0071801)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"CSF2"
"regulation of tau-protein kinase activity (GO:1902947)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"DKK1"
"regulation of urine volume (GO:0035809)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"ADM"
"granulocyte migration (GO:0097530)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"ANXA1"
"response to histamine (GO:0034776)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"HRH1"
"response to laminar fluid shear stress (GO:0034616)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"ABCA1"
"secretory granule organization (GO:0033363)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"ABCA1"
"positive regulation of myoblast fusion (GO:1901741)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"EHD2"
"mesenchymal to epithelial transition (GO:0060231)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"PAX8"
"presynaptic membrane assembly (GO:0097105)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"LRP4"
"monocyte activation (GO:0042117)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"DYSF"
"myeloid dendritic cell differentiation (GO:0043011)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"CSF2"
"protein K11-linked deubiquitination (GO:0035871)","1/10",0.07113123037086,0.218299293207122,0,0,15.1019786910198,39.9179849057259,"TNFAIP3"
"homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)","2/60",0.0720409156068375,0.220615621127175,0,0,4.70749108204518,12.383154379556,"CADM1;SDK2"
"cellular response to metal ion (GO:0071248)","3/131",0.0723109150252191,0.22096725964788,0,0,3.21044921875,8.43314441740176,"SYT1;TFR2;AQP1"
"B cell differentiation (GO:0030183)","2/61",0.0741352465146729,0.222035257446734,0,0,4.62746931618936,12.0400467425461,"IL11;DNAJB9"
"regulation of endocytosis (GO:0030100)","2/61",0.0741352465146729,0.222035257446734,0,0,4.62746931618936,12.0400467425461,"MCTP1;TFR2"
"positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)","3/134",0.0762426363945142,0.222035257446734,0,0,3.13645038167939,8.0727040118217,"IL11;CSF2;CASS4"
"regulation of cell growth (GO:0001558)","4/217",0.0763508548126412,0.222035257446734,0,0,2.57920483272596,6.63478791156774,"CDA;BCL6;INHBA;SGK1"
"negative regulation of bone remodeling (GO:0046851)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"TNFAIP3"
"pyrimidine nucleoside catabolic process (GO:0046135)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"UPP1"
"axonal transport of mitochondrion (GO:0019896)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"SYBU"
"negative regulation of homotypic cell-cell adhesion (GO:0034111)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"SERPINE2"
"regulation of calcium ion transmembrane transport via high voltage-gated calcium channel (GO:1902514)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"CACNB1"
"regulation of cardiac muscle cell differentiation (GO:2000725)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"DKK1"
"negative regulation of interleukin-17 production (GO:0032700)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"DDIT3"
"regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000561)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"CD55"
"cardiac muscle cell membrane repolarization (GO:0099622)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"KCND3"
"regulation of dendritic cell apoptotic process (GO:2000668)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"CCR7"
"negative regulation of programmed necrotic cell death (GO:0062099)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"BIRC3"
"regulation of endocytic recycling (GO:2001135)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"EHD2"
"cellular response to interleukin-2 (GO:0071352)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"IL2RG"
"negative regulation of steroid biosynthetic process (GO:0010894)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"SNAI2"
"negative regulation of T-helper cell differentiation (GO:0045623)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"ANXA1"
"Notch signaling involved in heart development (GO:0061314)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"SNAI2"
"cyclooxygenase pathway (GO:0019371)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"PTGS1"
"desensitization of G protein-coupled receptor signaling pathway (GO:0002029)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"ADM"
"PERK-mediated unfolded protein response (GO:0036499)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"DDIT3"
"positive regulation of alcohol biosynthetic process (GO:1902932)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"ABCG1"
"regulation of toll-like receptor 2 signaling pathway (GO:0034135)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"TNFAIP3"
"glutathione biosynthetic process (GO:0006750)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"CHAC1"
"response to prostaglandin E (GO:0034695)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"CCR7"
"positive regulation of leukocyte apoptotic process (GO:2000108)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"ANXA1"
"interleukin-2-mediated signaling pathway (GO:0038110)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"IL2RG"
"positive regulation of non-canonical Wnt signaling pathway (GO:2000052)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"DKK1"
"lipoprotein biosynthetic process (GO:0042158)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"PORCN"
"mesonephros development (GO:0001823)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"PAX8"
"postsynapse assembly (GO:0099068)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"LRP4"
"presynaptic membrane organization (GO:0097090)","1/11",0.0779618179237129,0.222035257446734,0,0,13.591095890411,34.6781716118828,"LRP4"
"actin cytoskeleton reorganization (GO:0031532)","2/63",0.0783817785395674,0.222785733813062,0,0,4.47529677784059,11.3948386286286,"ANXA1;CASS4"
"regulation of innate immune response (GO:0045088)","2/64",0.0805331963053796,0.224691349946871,0,0,4.40289210233593,11.0912629875627,"TNFAIP3;BIRC3"
"lipid homeostasis (GO:0055088)","2/64",0.0805331963053796,0.224691349946871,0,0,4.40289210233593,11.0912629875627,"ABCA1;ABCG1"
"regulation of cell-matrix adhesion (GO:0001952)","2/65",0.0827028674070879,0.224691349946871,0,0,4.3327859879584,10.7994734301221,"PKHD1;CCR7"
"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)","2/65",0.0827028674070879,0.224691349946871,0,0,4.3327859879584,10.7994734301221,"HRH1;ANXA1"
"protein localization to synapse (GO:0035418)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"NPHS1"
"negative regulation of calcineurin-mediated signaling (GO:0106057)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"RCAN1"
"negative regulation of calcineurin-NFAT signaling cascade (GO:0070885)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"RCAN1"
"pyrimidine nucleobase metabolic process (GO:0006206)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"CDA"
"negative regulation of complement activation (GO:0045916)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"CD55"
"negative regulation of fatty acid biosynthetic process (GO:0045717)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"TRIB3"
"regulation of B cell apoptotic process (GO:0002902)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"BCL6"
"negative regulation of hemostasis (GO:1900047)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"SERPINE2"
"negative regulation of leukocyte apoptotic process (GO:2000107)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"CCR7"
"calcium ion-regulated exocytosis of neurotransmitter (GO:0048791)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"SYT1"
"regulation of cholesterol esterification (GO:0010872)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"ABCG1"
"cell differentiation in hindbrain (GO:0021533)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"NOG"
"regulation of flagellated sperm motility (GO:1901317)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"CFAP69"
"regulation of hemopoiesis (GO:1903706)","1/12",0.0847425154048087,0.224691349946871,0,0,12.3549190535492,30.4936433550517,"CSF2"
